playerid,Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,AVG,OBP,SLG,OPS,wOBA,wRC+,BsR,Fld,Off,Def,WAR,ADP
13836,Matt Duffy,,62,266,236.56126482213438,63.083003952569165,11.565217391304348,1.051383399209486,4.205533596837944,28.387351778656125,25.233201581027668,22.07905138339921,51.51778656126482,4.205533596837944,4.205533596837944,2.102766798418972,0.268,0.33799999999999997,0.368,0.706,0.312,96,-0.525691699604743,-1.366798418972332,-1.9976284584980237,-0.3154150197628458,0.6308300395256916,589.6
8722,Jason Castro,HOU,40,160,136.986301369863,28.493150684931507,5.47945205479452,0.0,5.47945205479452,18.63013698630137,17.534246575342465,18.63013698630137,49.31506849315069,2.191780821917808,1.095890410958904,0.0,0.21100000000000002,0.311,0.375,0.685,0.301,92,-0.547945205479452,-0.2191780821917808,-2.0821917808219177,3.287671232876712,0.6575342465753424,594.2
19599,Chas McCormick,HOU,70,301,266.7224199288256,62.12811387900356,10.711743772241993,1.0711743772241993,9.640569395017794,33.20640569395018,34.27758007117438,25.708185053380785,82.48042704626334,3.213523131672598,4.284697508896797,2.1423487544483986,0.233,0.308,0.384,0.6920000000000001,0.302,93,-0.32135231316725976,1.606761565836299,-2.8921708185053383,-0.5355871886120996,0.6427046263345195,457.7
13675,Tyrone Taylor,MIL,110,476,429.07042253521126,105.03286384976525,20.112676056338028,3.352112676056338,17.877934272300468,58.10328638497653,60.33802816901408,32.4037558685446,110.61971830985915,7.821596244131456,7.821596244131456,2.2347417840375585,0.244,0.306,0.431,0.737,0.316,95,0.0,0.33521126760563374,-3.128638497652582,-5.586854460093896,0.6704225352112675,472.2
18839,Josh Naylor,CLE,58,252,228.40851063829786,62.195744680851064,12.868085106382978,1.0723404255319149,9.651063829787233,28.953191489361704,32.170212765957444,19.302127659574467,43.96595744680851,2.1446808510638298,2.1446808510638298,1.0723404255319149,0.272,0.331,0.45399999999999996,0.785,0.336,113,-0.21446808510638302,-1.6085106382978722,3.7531914893617024,-5.683404255319148,0.6434042553191489,570.1
17468,Kelvin Gutierrez,BAL,87,378,342.71999999999997,84.672,13.104,3.024,9.072000000000001,38.304,39.312,26.208,93.744,4.032,3.024,1.008,0.248,0.306,0.382,0.688,0.299,87,-0.504,-1.6128,-6.652799999999999,0.0,0.6047999999999999,597.4
sa3006892,Alek Thomas,ARI,39,168,152.05063291139243,40.40506329113924,7.443037974683544,2.1265822784810124,4.253164556962025,20.20253164556962,20.20253164556962,11.69620253164557,34.0253164556962,2.1265822784810124,3.189873417721519,2.1265822784810124,0.267,0.325,0.436,0.7609999999999999,0.327,102,-0.10632911392405063,0.0,0.21265822784810126,0.6379746835443038,0.6379746835443038,544.4
19892,Pavin Smith,ARI,112,483,433.0696202531646,114.12658227848101,22.417721518987342,3.0569620253164556,11.208860759493671,56.04430379746835,52.9873417721519,39.74050632911392,89.67088607594937,4.075949367088607,2.0379746835443036,1.0189873417721518,0.264,0.32899999999999996,0.413,0.741,0.321,98,-1.0189873417721518,-1.0189873417721518,-2.343670886075949,-7.540506329113924,0.6113924050632912,390.5
17719,Steven Duggar,SFG,84,364,324.17021276595744,76.34042553191489,16.595744680851062,3.3191489361702127,6.638297872340425,37.61702127659574,36.51063829787234,30.97872340425532,102.8936170212766,3.3191489361702127,7.74468085106383,3.3191489361702127,0.23600000000000002,0.307,0.373,0.68,0.295,86,0.22127659574468087,0.11063829787234043,-6.527659574468085,0.9957446808510638,0.6638297872340425,599.7
20493,Seth Beer,ARI,89,385,341.15277777777777,87.69444444444444,19.25,1.0694444444444444,14.972222222222223,47.05555555555556,49.19444444444444,27.805555555555554,78.06944444444444,12.833333333333334,1.0694444444444444,1.0694444444444444,0.259,0.33299999999999996,0.447,0.7809999999999999,0.336,107,-0.42777777777777776,0.10694444444444444,3.2083333333333335,-9.731944444444444,0.6416666666666666,548.0
16542,Shed Long Jr.,,32,140,125.94594594594594,29.72972972972973,5.945945945945946,0.5405405405405406,3.783783783783784,15.675675675675675,15.675675675675675,11.351351351351353,34.5945945945946,1.0810810810810811,1.6216216216216215,0.5405405405405406,0.23800000000000002,0.303,0.39399999999999996,0.698,0.303,89,0.0,-0.2702702702702703,-1.837837837837838,0.3243243243243243,0.3243243243243243,999.0
19522,TJ Friedl,CIN,73,315,279.4909090909091,73.30909090909091,11.454545454545453,2.290909090909091,9.163636363636364,38.945454545454545,36.654545454545456,25.2,53.836363636363636,4.581818181818182,8.018181818181818,2.290909090909091,0.26,0.33,0.41600000000000004,0.746,0.32299999999999995,96,0.0,-1.832727272727273,-1.4890909090909092,-2.1763636363636363,0.6872727272727273,600.7
12510,Curt Casali,SFG,62,243,211.0263157894737,45.828947368421055,8.526315789473683,1.0657894736842104,5.328947368421052,24.513157894736842,23.44736842105263,24.513157894736842,66.07894736842105,3.1973684210526314,1.0657894736842104,1.0657894736842104,0.218,0.306,0.348,0.655,0.28600000000000003,80,-0.5328947368421052,-0.4263157894736842,-6.6078947368421055,4.582894736842105,0.6394736842105263,592.5
10815,Jurickson Profar,SDP,115,497,432.9048625792812,104.0232558139535,22.065539112050743,2.101479915433404,12.608879492600423,55.6892177589852,53.5877378435518,50.43551797040169,76.70401691331924,7.355179704016913,10.50739957716702,4.202959830866808,0.24100000000000002,0.32799999999999996,0.386,0.7140000000000001,0.313,98,0.4202959830866808,-1.3659619450317126,-0.7355179704016912,-9.666807610993656,0.6304439746300211,493.9
19858,Luis Rengifo,LAA,50,217,195.3,47.74,8.68,1.085,5.425000000000001,24.955000000000002,23.87,17.36,40.144999999999996,2.17,5.425000000000001,2.17,0.247,0.312,0.392,0.7040000000000001,0.306,92,0.0,-0.651,-2.0615,0.7595,0.651,600.3
15653,Dominic Smith,NYM,96,413,372.73249999999996,93.95750000000001,20.650000000000002,1.0325,14.455000000000002,48.527499999999996,52.6575,29.9425,93.95750000000001,6.194999999999999,2.065,1.0325,0.253,0.317,0.42700000000000005,0.745,0.32,105,-1.0325,-1.13575,1.7552500000000002,-9.80875,0.51625,436.0
12282,Rougned Odor,BAL,87,378,337.640625,71.859375,14.765625,0.984375,16.734375,42.328125,47.25,30.515625,104.34375,5.90625,2.953125,0.984375,0.21100000000000002,0.285,0.409,0.6940000000000001,0.298,86,0.0984375,-2.559375,-6.5953125,-0.984375,0.4921875,436.3
19260,Jake Fraley,SEA,94,406,349.86172839506173,79.19506172839506,16.039506172839506,1.002469135802469,12.02962962962963,45.11111111111111,43.10617283950617,46.11358024691358,110.2716049382716,5.012345679012346,11.02716049382716,5.012345679012346,0.22699999999999998,0.322,0.386,0.708,0.31,100,-0.20049382716049383,-4.110123456790123,-0.10024691358024691,-8.320493827160494,0.5012345679012346,594.0
15082,Adam Engel,CHW,87,378,342.9606741573034,80.69662921348315,16.98876404494382,1.0617977528089888,11.679775280898877,42.47191011235955,42.47191011235955,22.297752808988765,97.68539325842697,7.432584269662921,9.5561797752809,4.247191011235955,0.235,0.294,0.391,0.685,0.297,87,0.6370786516853932,2.0174157303370785,-5.202808988764046,-2.0174157303370785,0.5308988764044944,595.9
1433,Wilson Ramos,,44,173,158.3212121212121,41.93939393939394,7.33939393939394,0.0,6.290909090909091,19.921212121212122,22.018181818181816,11.533333333333333,31.454545454545457,1.0484848484848486,1.0484848484848486,0.0,0.266,0.32,0.439,0.759,0.325,104,-1.0484848484848486,-1.2581818181818183,-0.10484848484848484,2.3066666666666666,0.5242424242424243,600.9
4892,Mike Moustakas,CIN,113,490,436.3894967177243,105.0765864332604,21.444201312910284,1.0722100656455142,23.588621444201312,60.04376367614879,68.62144420131291,41.816192560175054,98.64332603938732,5.361050328227571,2.1444201312910285,1.0722100656455142,0.24,0.313,0.45399999999999996,0.7659999999999999,0.327,98,-1.6083150984682713,-1.8227571115973742,-2.573304157549234,-7.934354485776805,0.5361050328227571,365.4
16434,Christian Arroyo,BOS,53,231,210.46666666666667,51.33333333333333,11.293333333333335,1.0266666666666666,7.1866666666666665,26.69333333333333,26.69333333333333,13.346666666666666,54.413333333333334,4.1066666666666665,2.0533333333333332,1.0266666666666666,0.247,0.302,0.414,0.716,0.309,90,-0.10266666666666667,-0.10266666666666667,-2.7720000000000002,0.4106666666666667,0.5133333333333333,597.0
15170,Josh VanMeter,ARI,83,357,310.8,73.5,17.85,2.1,10.5,42.0,38.85,37.8,86.1,3.15,5.25,2.1,0.237,0.325,0.40299999999999997,0.728,0.317,95,-0.525,-1.9949999999999999,-2.625,-3.675,0.525,595.8
sa3007512,Travis Swaggerty,PIT,49,210,188.6802030456853,45.837563451776646,8.527918781725887,1.065989847715736,6.395939086294416,23.451776649746193,23.451776649746193,17.055837563451774,44.77157360406091,2.131979695431472,4.263959390862944,2.131979695431472,0.245,0.311,0.396,0.706,0.307,91,-0.1065989847715736,0.0,-2.3451776649746194,0.8527918781725888,0.532994923857868,594.9
sa918412,Cooper Hummel,ARI,42,182,156.4561403508772,39.380116959064324,7.450292397660818,2.128654970760234,5.321637426900584,22.350877192982455,21.286549707602337,21.286549707602337,38.315789473684205,2.128654970760234,2.128654970760234,1.064327485380117,0.255,0.349,0.434,0.7829999999999999,0.34,110,-0.2128654970760234,0.0,2.128654970760234,-2.660818713450292,0.5321637426900585,999.0
18819,Andy Ibáñez,TEX,78,336,305.6448598130841,81.64485981308411,15.700934579439252,1.0467289719626167,9.42056074766355,38.728971962616825,39.77570093457944,23.02803738317757,54.429906542056074,3.1401869158878504,2.0934579439252334,1.0467289719626167,0.268,0.32299999999999995,0.424,0.747,0.322,105,-0.5233644859813084,0.7327102803738318,1.360747663551402,-7.43177570093458,0.5233644859813084,585.5
15487,Victor Reyes,DET,63,273,254.02702702702703,67.45945945945947,12.648648648648647,3.162162162162162,5.27027027027027,29.513513513513516,28.45945945945946,13.702702702702702,59.02702702702703,2.1081081081081083,6.324324324324324,2.1081081081081083,0.265,0.305,0.39899999999999997,0.7040000000000001,0.304,91,0.10540540540540541,-0.3162162162162162,-2.845945945945946,-1.0540540540540542,0.5270270270270271,587.3
5222,Justin Upton,LAA,78,336,295.63963963963965,67.6036036036036,12.108108108108109,0.0,15.135135135135135,42.37837837837837,43.38738738738739,33.2972972972973,98.88288288288287,4.036036036036036,3.027027027027027,1.009009009009009,0.228,0.312,0.43,0.742,0.32,102,-0.10090090090090091,-2.3207207207207206,0.8072072072072073,-7.063063063063064,0.5045045045045045,546.7
5000,Stephen Vogt,,45,179,158.63473053892216,35.37125748502994,7.502994011976048,1.0718562874251498,5.359281437125748,19.293413173652695,20.365269461077844,17.149700598802397,42.874251497005986,1.0718562874251498,1.0718562874251498,0.0,0.221,0.298,0.382,0.68,0.294,84,-0.6431137724550898,-0.5359281437125749,-4.287425149700599,3.215568862275449,0.5359281437125749,999.0
15117,Hunter Dozier,KCR,117,504,448.2338204592902,105.21920668058455,22.096033402922757,4.208768267223381,15.782881002087683,56.81837160751566,57.8705636743215,45.24425887265136,135.73277661795407,5.260960334029227,5.260960334029227,2.1043841336116906,0.235,0.31,0.41100000000000003,0.72,0.312,95,-0.6313152400835073,-1.2626304801670145,-3.893110647181629,-7.996659707724425,0.5260960334029227,385.2
21454,Lars Nootbaar,STL,76,329,291.71333333333337,74.57333333333332,10.966666666666667,2.1933333333333334,10.966666666666667,39.48,39.48,29.61,64.70333333333333,2.1933333333333334,5.483333333333333,2.1933333333333334,0.256,0.32799999999999996,0.42200000000000004,0.75,0.322,104,0.0,0.10966666666666668,1.645,-7.018666666666667,0.5483333333333333,553.6
14735,Brett Phillips,TBR,52,224,194.64077669902912,39.14563106796117,6.524271844660195,2.174757281553398,7.611650485436893,26.09708737864078,23.92233009708738,25.00970873786408,79.37864077669903,2.174757281553398,8.699029126213592,2.174757281553398,0.2,0.295,0.365,0.6609999999999999,0.29,88,0.6524271844660194,2.9359223300970876,-2.7184466019417477,0.3262135922330097,0.5436893203883495,597.5
21501,Trevor Larnach,MIN,91,392,345.7007874015748,81.28083989501313,16.46194225721785,1.0288713910761156,12.346456692913385,44.24146981627297,44.24146981627297,36.01049868766404,122.43569553805773,6.173228346456693,2.057742782152231,1.0288713910761156,0.23399999999999999,0.316,0.391,0.7070000000000001,0.309,95,-0.8230971128608924,-0.10288713910761155,-3.395275590551181,-4.938582677165354,0.5144356955380578,539.9
16375,Oscar Mercado,CLE,65,280,250.8108108108108,61.62162162162162,12.972972972972972,1.0810810810810811,7.567567567567568,30.270270270270274,29.18918918918919,21.62162162162162,54.054054054054056,3.243243243243243,7.567567567567568,3.243243243243243,0.244,0.31,0.38799999999999996,0.698,0.304,92,0.43243243243243246,1.0810810810810811,-2.4864864864864864,-1.837837837837838,0.5405405405405406,587.3
3086,Mitch Moreland,,89,385,343.6780104712042,82.64397905759162,16.12565445026178,1.0078534031413613,18.141361256544503,47.36910994764398,53.41623036649215,33.25916230366492,88.69109947643979,3.0235602094240837,1.0078534031413613,1.0078534031413613,0.24100000000000002,0.312,0.45299999999999996,0.765,0.327,105,-1.4109947643979057,-0.20157068062827227,1.0078534031413613,-9.070680628272251,0.5039267015706806,600.9
19293,Nick Senzel,CIN,52,224,201.29032258064515,52.645161290322584,11.35483870967742,1.032258064516129,6.193548387096775,26.838709677419352,25.806451612903224,18.580645161290324,44.38709677419355,2.064516129032258,6.193548387096775,2.064516129032258,0.263,0.327,0.425,0.753,0.325,97,-0.1032258064516129,-0.7225806451612903,-0.8258064516129032,-1.6516129032258065,0.5161290322580645,469.2
18900,Leody Taveras,TEX,45,196,175.4764397905759,40.02094240837696,7.183246073298429,1.0261780104712042,5.130890052356021,22.57591623036649,19.497382198952877,16.418848167539267,51.30890052356021,1.0261780104712042,7.183246073298429,3.0785340314136125,0.226,0.293,0.374,0.667,0.29,83,0.3078534031413612,1.231413612565445,-3.7968586387434557,1.9497382198952877,0.5130890052356021,535.1
14593,David Bote,CHC,52,224,196.26666666666665,46.93333333333334,8.533333333333335,1.0666666666666669,7.466666666666667,25.599999999999998,25.599999999999998,21.333333333333332,53.33333333333333,3.1999999999999997,1.0666666666666669,1.0666666666666669,0.23800000000000002,0.318,0.401,0.72,0.313,93,0.0,-0.64,-1.9200000000000002,-0.42666666666666664,0.5333333333333334,595.4
18027,Hoy Park,PIT,42,182,155.54651162790697,37.03488372093023,6.348837209302325,1.0581395348837208,4.232558139534883,20.1046511627907,16.930232558139533,21.162790697674417,39.151162790697676,2.1162790697674416,4.232558139534883,2.1162790697674416,0.24,0.336,0.37,0.706,0.311,94,-0.1058139534883721,-0.4232558139534884,-1.4813953488372094,0.4232558139534884,0.5290697674418604,600.6
20536,Vidal Bruján,TBR,39,168,152.34782608695653,37.56521739130435,8.347826086956522,1.0434782608695652,3.130434782608696,18.782608695652176,17.73913043478261,12.521739130434783,28.17391304347826,1.0434782608695652,10.434782608695652,4.173913043478261,0.24600000000000002,0.305,0.374,0.679,0.29600000000000004,92,0.20869565217391306,-0.20869565217391306,-1.4608695652173913,0.6260869565217391,0.5217391304347826,335.3
sa917941,Nolan Jones,CLE,55,238,207.04932735426007,48.026905829596416,10.672645739910314,1.0672645739910314,7.4708520179372195,27.748878923766817,26.681614349775785,25.614349775784756,68.30493273542601,2.1345291479820627,3.2017937219730945,1.0672645739910314,0.23399999999999999,0.32299999999999995,0.4,0.723,0.315,99,-0.10672645739910314,0.0,-0.42690582959641254,-2.6681614349775784,0.5336322869955157,589.5
16337,Nick Gordon,MIN,45,196,179.84615384615384,46.30769230769231,9.692307692307692,1.076923076923077,4.307692307692308,21.538461538461537,21.538461538461537,10.769230769230768,44.15384615384615,2.153846153846154,6.461538461538462,2.153846153846154,0.257,0.305,0.392,0.698,0.302,90,0.1076923076923077,-0.7538461538461538,-2.2615384615384615,0.5384615384615385,0.5384615384615385,551.6
14350,Raimel Tapia,COL,134,581,528.0959349593496,149.2650406504065,32.12032520325203,2.8341463414634145,9.447154471544717,76.5219512195122,52.90406504065041,39.678048780487806,92.58211382113822,3.778861788617886,18.894308943089435,6.613008130081301,0.28300000000000003,0.335,0.41100000000000003,0.746,0.32299999999999995,88,1.5115447154471544,-0.8502439024390244,-7.274308943089431,-7.557723577235772,0.47235772357723577,264.4
15730,Tyler Wade,LAA,75,322,285.26174496644296,66.99328859060402,12.966442953020133,1.0805369127516777,4.322147651006711,34.57718120805369,29.1744966442953,28.093959731543624,75.63758389261744,4.322147651006711,18.369127516778523,6.483221476510066,0.23399999999999999,0.309,0.341,0.65,0.287,80,1.2966442953020132,-2.3771812080536914,-6.699328859060403,0.7563758389261744,0.5402684563758389,460.7
23378,Jose Barrero,CIN,37,161,146.8581081081081,36.98648648648649,7.614864864864865,1.087837837837838,5.4391891891891895,18.493243243243246,19.58108108108108,9.79054054054054,38.07432432432432,2.175675675675676,3.2635135135135136,1.087837837837838,0.253,0.308,0.425,0.733,0.315,91,0.0,-0.21756756756756757,-1.8493243243243243,1.5229729729729728,0.543918918918919,427.0
21538,Nick Fortes,MIA,32,128,115.30578512396694,29.619834710743802,5.289256198347108,0.0,4.231404958677686,13.75206611570248,14.809917355371901,8.462809917355372,21.15702479338843,2.115702479338843,1.0578512396694215,1.0578512396694215,0.256,0.315,0.41100000000000003,0.726,0.314,99,-0.10578512396694216,-0.42314049586776864,-0.21157024793388432,2.221487603305785,0.5289256198347108,592.5
12984,Jackie Bradley Jr.,BOS,91,392,346.6446280991736,74.51239669421487,17.27823691460055,2.159779614325069,9.71900826446281,42.11570247933884,39.955922865013775,32.396694214876035,106.9090909090909,6.479338842975206,5.3994490358126725,2.159779614325069,0.215,0.293,0.36200000000000004,0.655,0.287,76,0.43195592286501383,1.0798898071625345,-11.230853994490358,2.6997245179063363,0.43195592286501383,578.7
14130,Daniel Vogelbach,,42,182,149.9431818181818,35.15909090909091,6.204545454545454,0.0,7.238636363636363,23.784090909090907,21.715909090909093,27.920454545454547,42.39772727272727,1.0340909090909092,1.0340909090909092,0.0,0.233,0.35600000000000004,0.428,0.7829999999999999,0.342,115,-0.7238636363636363,0.20681818181818185,2.792045454545455,-4.343181818181819,0.4136363636363637,600.4
19627,Brent Rooker,MIN,65,280,245.25547445255475,55.18248175182482,11.24087591240876,1.021897810218978,13.284671532846716,34.74452554744526,35.76642335766424,24.525547445255476,88.9051094890511,6.131386861313869,1.021897810218978,1.021897810218978,0.225,0.308,0.436,0.7440000000000001,0.32,102,-0.20437956204379565,-1.8394160583941606,0.510948905109489,-5.7226277372262775,0.4087591240875913,600.1
12981,Cam Gallagher,KCR,24,96,86.4,21.333333333333332,4.266666666666667,0.0,2.1333333333333333,9.600000000000001,9.600000000000001,7.466666666666667,18.133333333333333,1.0666666666666667,1.0666666666666667,0.0,0.24600000000000002,0.309,0.36700000000000005,0.6759999999999999,0.29600000000000004,84,-0.21333333333333332,-0.21333333333333332,-2.026666666666667,1.8133333333333335,0.42666666666666664,600.2
18042,Dylan Moore,SEA,86,371,325.8073654390935,67.26345609065156,13.662889518413596,1.0509915014164306,10.509915014164307,39.93767705382436,37.8356940509915,33.63172804532578,105.09915014164307,7.356940509915014,15.76487252124646,7.356940509915014,0.20600000000000002,0.292,0.35700000000000004,0.649,0.28600000000000003,84,0.3152974504249292,-1.1560906515580738,-7.0416430594900845,-1.1560906515580738,0.4203966005665723,453.7
18365,Lewin Díaz,MIA,79,343,315.56,75.98769230769231,14.775384615384615,1.0553846153846154,16.886153846153846,41.16,48.5476923076923,20.052307692307693,72.82153846153847,3.1661538461538465,2.1107692307692307,1.0553846153846154,0.24,0.29,0.455,0.745,0.314,100,-0.31661538461538463,0.5276923076923077,-0.5276923076923077,-6.437846153846153,0.42215384615384616,576.6
11982,Travis Shaw,,52,224,194.69158878504672,42.915887850467286,8.373831775700934,0.0,8.373831775700934,26.16822429906542,27.214953271028037,25.121495327102803,60.71028037383177,2.0934579439252334,1.0467289719626167,0.0,0.22,0.313,0.4,0.713,0.311,95,-0.6280373831775701,-0.31401869158878504,-2.0934579439252334,-1.1514018691588785,0.41869158878504675,600.6
16221,Bradley Zimmer,CLE,79,343,299.86196319018404,66.28527607361963,12.625766871165645,1.0521472392638036,8.417177914110429,36.82515337423313,32.61656441717792,29.460122699386503,117.84049079754601,9.469325153374234,10.521472392638037,3.1564417177914113,0.22,0.306,0.355,0.662,0.293,84,0.4208588957055215,1.5782208588957056,-6.3128834355828225,-1.1573619631901841,0.4208588957055215,464.8
16417,Sergio Alcántara,CHC,57,245,213.13901345291478,49.43946188340807,7.690582959641255,2.197309417040359,4.394618834080718,25.269058295964125,23.071748878923767,26.367713004484305,60.426008968609864,2.197309417040359,3.295964125560538,1.0986547085201794,0.231,0.318,0.345,0.6629999999999999,0.293,80,-0.21973094170403587,0.32959641255605376,-6.37219730941704,2.5269058295964126,0.43946188340807174,999.0
sa3004162,Rylan Bannon,BAL,36,154,136.5988700564972,30.451977401129945,6.09039548022599,0.0,5.220338983050848,17.401129943502823,17.401129943502823,13.92090395480226,33.06214689265536,1.7401129943502824,2.610169491525424,0.8700564971751412,0.221,0.3,0.38799999999999996,0.687,0.299,87,-0.08700564971751412,0.0,-2.610169491525424,0.6090395480225989,0.3480225988700565,600.3
19151,Estevan Florial,NYY,42,182,162.6153846153846,36.61538461538461,7.538461538461539,0.0,6.461538461538462,21.538461538461537,21.538461538461537,15.076923076923078,53.84615384615385,1.0769230769230769,4.3076923076923075,2.1538461538461537,0.22699999999999998,0.298,0.39799999999999996,0.696,0.302,91,-0.1076923076923077,0.9692307692307692,-2.261538461538462,0.1076923076923077,0.4307692307692308,600.3
sa3007017,Nolan Gorman,STL,29,126,116.38983050847457,29.898305084745765,5.338983050847458,0.0,4.271186440677966,14.949152542372882,16.016949152542374,6.40677966101695,26.694915254237287,1.0677966101694916,1.0677966101694916,0.0,0.259,0.304,0.43,0.7340000000000001,0.314,99,-0.10677966101694916,0.0,-0.21355932203389832,0.10677966101694916,0.42711864406779665,465.5
17326,Cole Tucker,PIT,81,350,310.8761329305136,72.9607250755287,14.803625377643504,2.1148036253776437,6.344410876132931,37.00906344410876,32.779456193353475,31.72205438066465,78.2477341389728,2.1148036253776437,7.401812688821752,3.1722054380664657,0.23600000000000002,0.309,0.364,0.672,0.295,84,0.10574018126888217,1.1631419939577041,-7.2960725075528705,-0.4229607250755287,0.4229607250755287,565.3
15055,Dom Nuñez,COL,66,262,226.12448132780085,45.6597510373444,8.697095435684647,1.0871369294605808,9.784232365145227,29.352697095435687,29.352697095435687,29.352697095435687,81.53526970954357,2.1742738589211617,1.0871369294605808,0.0,0.203,0.298,0.379,0.677,0.292,68,-0.10871369294605811,-0.8697095435684649,-10.76265560165975,4.674688796680497,0.43485477178423243,577.7
21562,Romy Gonzalez,CHW,28,119,108.27927927927928,26.8018018018018,5.36036036036036,0.0,4.288288288288288,13.936936936936936,15.009009009009008,8.576576576576576,32.16216216216216,1.072072072072072,3.2162162162162162,1.072072072072072,0.245,0.304,0.425,0.7290000000000001,0.313,98,0.0,-0.536036036036036,-0.21441441441441442,0.0,0.42882882882882883,999.0
17278,Bobby Bradley,CLE,120,518,462.056,97.384,18.648,1.036,27.972,62.16,72.52000000000001,43.512,177.156,7.252,1.036,1.036,0.212,0.287,0.44,0.726,0.31,95,-1.036,0.6215999999999999,-4.144,-9.7384,0.41440000000000005,437.9
15878,Miguel Andújar,NYY,24,105,96.86046511627907,26.046511627906977,4.883720930232558,0.813953488372093,4.883720930232558,13.023255813953488,14.651162790697674,5.6976744186046515,18.72093023255814,0.813953488372093,0.813953488372093,0.0,0.271,0.315,0.47100000000000003,0.785,0.33399999999999996,113,0.0,-2.197674418604651,1.5465116279069768,-2.197674418604651,0.32558139534883723,594.1
20287,Ben Rortvedt,MIN,21,83,74.37662337662337,17.246753246753247,3.2337662337662336,0.0,2.155844155844156,8.623376623376624,8.623376623376624,5.3896103896103895,20.48051948051948,1.077922077922078,0.0,0.0,0.22699999999999998,0.289,0.375,0.664,0.28800000000000003,81,0.0,0.21558441558441557,-1.9402597402597404,1.9402597402597404,0.43116883116883115,999.0
17684,Vimael Machín,OAK,42,182,160.33333333333334,37.91666666666667,6.5,1.0833333333333333,3.25,18.416666666666668,16.25,16.25,33.583333333333336,2.1666666666666665,1.0833333333333333,0.0,0.239,0.315,0.35100000000000003,0.6659999999999999,0.293,88,-0.10833333333333334,-0.43333333333333335,-2.816666666666667,0.5416666666666666,0.43333333333333335,999.0
14387,Harold Ramirez,CHC,50,217,201.35096153846155,57.37980769230769,11.475961538461538,1.0432692307692308,6.259615384615385,25.03846153846154,28.168269230769234,10.432692307692308,38.60096153846154,3.1298076923076925,2.0865384615384617,1.0432692307692308,0.284,0.325,0.44799999999999995,0.773,0.331,105,0.10432692307692308,-0.9389423076923078,1.460576923076923,-4.903365384615385,0.4173076923076923,533.2
15674,Reese McGuire,TOR,18,70,63.333333333333336,15.555555555555555,3.333333333333333,0.0,2.2222222222222223,7.777777777777778,7.777777777777778,5.555555555555555,14.444444444444443,1.1111111111111112,0.0,0.0,0.24,0.3,0.377,0.677,0.294,81,0.0,0.2222222222222222,-1.6666666666666665,1.7777777777777777,0.4444444444444444,599.9
17710,Matt Beaty,LAD,79,343,305.00949367088606,79.23734177215191,15.19620253164557,1.0854430379746836,9.768987341772151,41.24683544303797,41.24683544303797,24.96518987341772,64.04113924050633,7.598101265822785,3.2563291139240507,1.0854430379746836,0.258,0.32799999999999996,0.414,0.741,0.322,103,-0.2170886075949367,-0.9768987341772152,0.9768987341772152,-8.575000000000001,0.3256329113924051,581.5
12434,Kevin Pillar,,68,294,273.36842105263156,67.05263157894737,13.410526315789475,2.0631578947368423,9.284210526315789,33.01052631578948,35.07368421052632,11.347368421052632,58.800000000000004,5.157894736842105,4.126315789473685,2.0631578947368423,0.244,0.285,0.41,0.695,0.297,85,0.5157894736842106,0.41263157894736846,-4.848421052631579,-1.4442105263157892,0.3094736842105263,598.3
14111,Eric Haase,DET,70,287,260.0613718411552,56.985559566787,10.36101083032491,1.036101083032491,13.469314079422382,32.11913357400722,37.29963898916967,20.72202166064982,92.2129963898917,2.072202166064982,1.036101083032491,1.036101083032491,0.22,0.282,0.426,0.708,0.303,91,-0.20722021660649823,-0.41444043321299645,-3.522743682310469,0.0,0.31083032490974727,312.1
3269,Robinson Canó,NYM,112,483,441.8059701492537,113.28358208955224,22.65671641791045,1.0298507462686568,12.35820895522388,52.5223880597015,57.67164179104478,30.895522388059703,82.38805970149254,5.149253731343284,2.0597014925373136,1.0298507462686568,0.257,0.31,0.401,0.711,0.306,96,-1.3388059701492538,-0.7208955223880597,-3.7074626865671645,-8.959701492537313,0.308955223880597,486.5
sa3004723,Nick Allen,OAK,58,252,232.77966101694915,55.52542372881356,11.745762711864407,1.0677966101694916,3.203389830508475,23.491525423728813,22.423728813559322,13.88135593220339,49.11864406779661,2.135593220338983,5.338983050847458,2.135593220338983,0.239,0.28800000000000003,0.34299999999999997,0.63,0.276,77,-0.10677966101694916,0.0,-7.367796610169492,2.2423728813559323,0.32033898305084746,999.0
18889,Danny Mendick,CHW,39,168,150.4313725490196,35.13725490196079,6.588235294117647,0.0,4.392156862745098,18.666666666666664,17.568627450980394,13.176470588235293,35.13725490196079,1.0980392156862746,2.196078431372549,1.0980392156862746,0.237,0.305,0.365,0.67,0.294,85,-0.10980392156862746,0.10980392156862746,-3.0745098039215684,0.8784313725490197,0.32941176470588235,999.0
19392,Zach McKinstry,LAD,47,203,183.3548387096774,44.74731182795699,8.731182795698926,1.0913978494623657,6.548387096774193,24.010752688172044,24.010752688172044,14.188172043010752,44.74731182795699,2.1827956989247315,3.2741935483870965,1.0913978494623657,0.243,0.304,0.40399999999999997,0.708,0.305,92,-0.21827956989247313,-1.2005376344086023,-2.1827956989247315,-1.0913978494623657,0.32741935483870965,595.5
