playerid,1B,2B,3B,AB,AVG,BB,CS,G,GDP,H,HBP,HR,IBB,Name,PA,R,RBI,SB,SF,SH,SO,Team
12155,88.05497475198302,25.595411244091146,2.228558578490104,540.5343421703087,152.2816604403762,37.29530746074496,2.6712221344617095,136.0,8.30592470973364,141.45680238683926,1.8814683990681684,25.57785781227497,1.8162344598547135,Eddie Rosario,588.0,74.5513433894768,93.39956075070258,8.991368339729473,5.267814079431872,1.2097659873309101,95.78603202343314,
18373,94.81674437540455,25.853654313027647,1.3251717345828227,583.6120543245911,180.08843462686565,48.938755179073496,3.3191059367665265,146.0,12.428893394257443,153.18923947591574,5.241949906772965,31.193669052900706,1.9871150056971927,Ryan Mountcastle,630.0,80.21596050027809,93.61747068590381,4.858236103610085,6.946608389965479,0.31455028405973556,164.90223539111275,BAL
15464,63.769037094294156,28.018177504387566,0.7251591377254771,520.727095492682,127.86436502216574,49.46986351412225,1.4371980681655117,134.0,7.823258423732975,123.64832954038988,3.1450476510415304,31.135955803982704,0.7073297057581759,Hunter Renfroe,581.0,81.61342117419146,85.8337438326846,4.114948236080898,5.6521350196821,0.21722324093606765,145.700853803363,BOS
9774,60.59176153452464,17.3036670912933,0.7753491759555051,337.34255983783805,98.23770524629721,26.68275666645635,2.6468868866221844,94.0,10.577635250149424,89.02866250224852,1.4795633763558158,10.357884700475061,0.8252005348176272,Christian Vazquez,371.0,42.41712606954874,42.750275465174525,5.113322937513421,2.24011344645495,0.9995235793663311,71.73163829931804,BOS
10847,89.47680896630524,19.67356745642727,0.4605405225676874,476.5300961902079,133.07449346346704,36.84988573095533,1.106122033601102,122.0,17.42773400640219,117.34069190491036,3.886786571068679,7.729774959610138,0.740038473691163,Andrelton Simmons,525.0,54.876564417306426,45.57706011459403,5.795993472793969,1.242458619492829,1.718027521706052,75.41587631148205,
19734,81.88726282886235,28.03679729794271,2.3529001231646562,496.9503143670353,129.83275930227612,57.376562337614686,4.209894837035194,130.0,8.431540252809281,124.59357145142305,2.0502893173478527,12.316611201453323,1.1320236963803787,Josh Rojas,560.0,69.7659520497231,50.28365625923086,9.14596658104047,3.6552610904727203,0.8732343216783073,137.3147787572208,ARI
20202,81.3786023906933,24.106440381318386,4.190199606208523,479.93830312287065,134.13195599999997,44.13081158864032,2.16185817711205,120.0,7.972714559259192,120.725259326765,5.1452023397741495,11.050016948544755,0.9489024040520215,Brandon Marsh,518.0,60.8592533053963,50.920152989311056,9.671844048535085,2.6680418483335995,1.5551132301794486,155.54473568265962,LAA
20454,77.84288586691139,22.16129752243347,4.042973187433966,510.1151406618662,124.37516822495606,41.90430634176622,7.501664182698257,126.0,5.274712592896643,123.78296574196814,5.380774155892133,19.735809165189313,0.6277896220767458,Jazz Chisholm Jr.,546.0,75.13939660636176,61.08039272623399,19.529991482260222,3.1771154447789995,1.7348314114886663,151.76120464039272,MIA
19600,91.66476801766424,20.603354657988252,3.427979460854553,483.45100028407137,145.8008679738562,46.09610812993999,2.3728855640649993,122.0,14.607171393996879,131.33847971751808,4.476203726494265,15.64237758101101,2.2127702892955097,Bryan De La Cruz,525.0,55.08754348086572,55.89066721746145,4.759741222197274,2.9284797926427344,0.5356720523747857,126.22087290643381,MIA
2434,79.0625194400254,21.997637785896174,0.8152336349842502,485.3718326943285,155.8852893215068,53.2928023011179,0.6879496352544632,133.0,14.077330159247571,134.77403739763002,7.286602772855163,32.898646536724215,8.330609896860405,Nelson Cruz,574.0,77.86537147823836,87.1253097053945,2.5656383481632523,5.204320282908017,0.19350848253647215,129.3712536592551,
6012,81.29178614185467,25.423719684447793,3.386667018064174,560.7205060445996,149.9868770354406,40.54250117583155,1.907742585658384,144.0,11.04182819819381,133.13931633174025,8.646907574098245,23.03714348737358,2.8913693498590507,Didi Gregorius,623.0,71.22104281095615,89.48600131108832,5.714931159327717,6.682699891956582,0.7435646686479574,104.06188885482545,PHI
12371,78.74225772960821,22.14528596106376,2.077670555312185,451.12216461433053,133.8618424313497,42.97953076697692,0.6044023920043334,118.0,10.646131299771938,120.02314175017227,4.254416455848885,17.057927504188132,1.1129785126535083,Tommy La Stella,511.0,64.93972133989098,60.15950077149599,2.2762309908379836,2.415543219186588,0.7407208439295093,63.133068929498606,SFG
19287,83.69711774954061,26.57025278248267,2.1252628108416536,580.5990787225385,104.84460580912862,39.32533934080337,4.3756949044587365,146.0,14.13907394029403,140.97019011273125,5.679700345863681,28.5775567698663,0.645721984659512,Adolis Garcia,630.0,77.72138450050431,86.20685329791074,13.843038474926182,3.9940085592029404,0.33210347515779876,182.96337507571147,TEX
10950,71.96349925705385,21.775846085669084,2.1103782719765274,568.9251639793099,150.97739366083445,43.41678181035957,0.6139171931542967,146.0,7.821803330121048,134.8377197639915,6.236223345347503,38.98799614929203,1.1304995704325183,Adam Duvall,630.0,80.4429497349797,107.42155463392821,4.825281233104984,3.5306627610583514,0.27367369673749603,176.74298396952418,ATL
7739,79.86896090047243,26.86794383258035,0.6134594942401378,506.610921477505,145.18070196050775,46.570320389973844,1.0762505105594111,139.0,13.418091021103184,128.63459410031874,5.0449807997391245,21.284229873025826,0.5886116937624087,Travis d'Arnaud,570.0,64.49297299864507,81.62719062585525,2.5575470277184658,4.56744759425331,0.30273088676094895,131.56729859722395,ATL
17022,71.78617985598913,14.128080650774317,3.744067928437933,384.9614736582824,111.72456119755243,29.604708132505948,3.8194285611661507,99.0,9.477617445048622,100.56756256045541,15.51932277836809,10.909234125254052,2.195659339623505,Edmundo Sosa,427.0,53.3732469136831,42.34324373696309,5.824064040213134,2.6600354115917195,1.1075023598380493,90.40762443173558,STL
22458,59.839443118170024,22.70715853952125,1.0220360462199791,403.357557190541,106.74365046153846,48.91510488542042,3.336932254165815,104.0,8.239367527886293,93.88546090326315,3.111748739406908,10.316823199351905,0.9806391031520799,Taylor Walls,448.0,49.661502477368956,48.21213590320985,7.789787119976511,1.6545071278420822,1.6071250708513367,114.43072956728847,TBR
2829,33.14543556090536,11.201631633010345,0.4678270446995492,262.36940129730465,67.85295611227595,27.94301339734533,0.5178844878846334,76.0,4.5791412254195025,58.522436912581234,6.371235035014718,13.707542673965985,0.751747121362199,Manny Pina,304.0,33.43344473445228,40.745564904756804,1.546571681260988,1.5649855191649664,0.23086397296381148,66.41248789544498,ATL
15941,53.36526337724297,17.552779413573216,1.1040956726156972,312.4050579404664,92.92505491783561,30.158528788290184,0.9613458272226946,87.0,6.487335771884845,82.44028227337367,5.9892066917611775,10.418143809941792,1.0862828370878774,Austin Nola,355.0,41.01391921447594,46.84366247560698,1.7385456958789065,2.7048842780998426,0.501729699038663,65.84680427462385,SDP
